Year ,Make,Model,Review
2008,Toyota ,Rav4,"Perfect   i love my car, is perfect for my family because we get out a lot and i need space for my two sons, my husband and me. my car is fun to drive i just love it too much you need to try it."
2008,Toyota ,Rav4,"The Best Choice   Japanese quality(unbreakable!), low fuel consummation(over 7.2 L/100km) good high speed - 215km/h, 0-100km/h in 10 sek. Very good off-road abilities... The interior is luxurious, the exterior is stylish!!! The handling is perfect, there is 9 airbags as serial... with 2 words - PERFECT S U V!!!! enjoy it:)"
2008,Toyota ,Rav4,"<3   Performance: -Acceleration: It's so worth having a V6 it's ridiculous. On a RAV4, you feel like it's a little rocketship of power! -Braking: Brakes really well. -Handling: Turns great! Build Quality: -No repairs needed yet... -NOIIIIIIIIISYYYYYYYYYYYYYYYYY...mostly road noise :( You have to turn the stereo upppppppp... Appearance: -interior: I think it could be a little nicer. It's just plastic on top of the bare metal...no soundproofing at all (it's what contributes to the rattles while driving). -exterior: Only complaint is that the rear bumper seems really weak...I'm afraid to rest my knee on it. :\ Cost: -gas mileage: much nicer than the previous car I used to drive -maintenance: Ummm...it's fine? Fun Factor: I LOOOOOOOOOOOOOVE THIS CAR. I might be biased because it is MY first official car. :3"
2008,Toyota ,Rav4,"Rav4 Great In Town Or On The Road.   Our RAV4 v6 is a dream to drive on the highways. We have had the RAV4 for 6 months and have had it on three 1500 mile trips through desert, mountains and seashores. Good handleing both heavy or light loads and brakes good enough for the freeways. We have made 24-25 miles per gallon mileage for the last three month. Great car for city or road."
2008,Toyota ,Rav4,"A Toyota Rav 4.....amazing??   I will say for a first car, this is not a mad one to get. The car is great quality and even inexpensive for the people who want to go for basic. (under 20,000) I chose to go with the leather and 4wd. I will say that i love the combination and good looks for a small SUV. it also has the V4 which one might think is pathetic, but has more to it then one would think."
2008,Toyota ,Rav4,"I Love My Little Rav4   This is the perfect car for me-- it's small enough that it gets good gas mileage but also totally functional. I can throw down the seats and haul my bike, kayak (on top of course) and camping stuff without having to rent a u-haul trailer. I also love the secret comparments-- totally cool. Oh and I'm lovin the automatic and the sun roof too! If this were a hybrid it would be perfect!!!!"
2008,Toyota ,Rav4,"Best Small Suv   Best Small Suv In its class, love the way in handles everything about it great. I wish it had a little bit better gas mileage but thats about the only thing I would change. It is fun to drive I love driving and listening to music in my Toyota. Awesome!"
2008,Toyota ,Rav4,"Midnight   I love it, has a lot of room, gets god gas mileage which is something we all need in todays society. It is black on black with the black tinted windows so it is looking pretty hot! I love to drive it and sometimes I still feel like I am in my scion. It has good pickup and great speed, just watch out for the popo!"
2008,Toyota ,Rav4,"My Mommy Car   It handles like a dream, is so comfortable to drive, the back seats recline and can be adjusted like the front seats so it's super comfy. and there are so many neat features."
2008,Toyota ,Rav4,"My Personal Experience Owning A Rav4   Just recently own a Rav4, overall I think it's very good vehicle for a small size SUV. Hidden compartment is well build in"
2008,Toyota ,Rav4,"Great Value For Money   Performance is not so great, due to the 4 cylinder engine. V6 option would be different. The interior is much better compared to some of the other Toyota models. Lots of space inside, and customizable seating and trunk arrangement. Comes with a mp3 compatible stereo with adequate power. Not a serious off-roader but good enough to get over the necessary foot paths."
2008,Toyota ,Rav4,"Squirrly   If this car was available with a 5 speed, it damn near be the ultimate sleeper. 268hp V6 in a relatively light package. I have yet to drive one that is FWD, but I am pretty sure FWD is only available on the 4 cylinder models, but I imagine it would be very burnout-happy if available! Thank God for traction control!"
2008,Toyota ,Rav4,"If You Love Fiction Than You Would Love Toyota's Rav4 19/26 Mpg Estimates   I purchased a 2008 Toyota RAV4 V6 4x4 on October 2007. So far I drove the car 4500 miles. The MPG I get in the real world is nowhere near the published EPA MPG rating of 19 City and 26 Highway. Under ideal highway driving conditions, i.e., flat road, no passengers or cargo, driving at constant speed of 65mph, the most I can squeeze out of the RAV4 is 20MPG, a significant difference don't you think so? And if you contact Toyota with a question on the lower than estimated MPG they stonewall you."
2008,Toyota ,Rav4,"Would Definitely Buy This Again - For My Wife.   I got the Ultra-Loaded Rav4, complete with keyless entry, push-button ignition, leather interior, heated front seats, sunroof, you name it. Surprising array of features on an entry-level small SUV. Power is to be expected from a 2.0l, 4cyl engine, but I would definitely rank it above the others in its class. I'm no off- roader, but I got stuck in some mud once and needed a 350 pound guy to ""push"" my car out of the mud - despite having engaged the push-button 4WD. If only the 3.5l V6 variant was available in the Caribbean."
2008,Toyota ,Rav4,"2008 Rav4 V6   The V6 version of the Rav4 is a rocket! 270hp that handles very well for an SUV. Fit and finish is excellent - no rattles, no wind noise. The JBL stereo is superb for a factory set up. I love the pearl white paint as well, however small rust spots are showing up in top coat. Showed it to my Toyota dealer and they used Clay bar that took them right out."
2009,Toyota ,Rav4,"I Love It, It Is A Perfect Average Family Suv  "
2009,Toyota ,Rav4,Awesome Ride  
2009,Toyota ,Rav4,"Great To Drive, Plenty Of Room, Low Road Noise, Great Audio, But The Rattle In The Back Is Annoying.  "
2009,Toyota ,Rav4,"Best Small Suv, That's It  "
2009,Toyota ,Rav4,Rav4 Is A Terrific Car.  
2009,Toyota ,Rav4,Awesome Car  
2009,Toyota ,Rav4,More Than I Expected From A Small Suv  
2009,Toyota ,Rav4,"Rav4 Review (limited, V6, 4wd)  "
2009,Toyota ,Rav4,"I Love It, It Is A Perfect Average Family Suv   I loved the gas mileage. I loved the shape and rims on the vehicle. I loved the price for parts. I loved how dependable the vehicle is. even after 103,000 miles I have never experienced any mechanical issues and don't expect to for a long time."
2009,Toyota ,Rav4,Awesome Ride   The V6 has great acceleration and fine handling. Everything is simply great about this car especially value for money... if it wasn't for the plastic parts in the interior it would have passed as a Lexus No navigation packages were offered in Canada for this model. The upgraded audio system from JBL and the back view mirror were valuable additions
2009,Toyota ,Rav4,"Great To Drive, Plenty Of Room, Low Road Noise, Great Audio, But The Rattle In The Back Is Annoying.   * The performance is overall great, no sluggish response, and for a small SUV the turns are very smooth. *Build Quality: The build outside seems great, however, inside the car I can hear a small plastic rattling in the back. Side note: there is plenty of room on the inside, I am 6'5 and I don't feel cramped at all. *Cost of ownership: isn't bad so far. I get approx 22 MPG in the city and burbs, and the price for gas isn't terrible *Fun Fact: The steering feel very responsive, the turns are smooth and it's really fun to drive, and the blind spots aren't bad at all for a SUV."
2009,Toyota ,Rav4,"Best Small Suv, That's It   This is a great small SUV. There is no other vehicle in it's category that has the power this V6 has. Few people know but it has 269HP and is the same motor that's in the lexus IS and RX, Toyota Avalon. Toyota's buttery smooth 3.5 V6 that still gets 27 on the highway. The sport has stiffer suspension and great looking 18""s with 55 profile tires and an identical spare."
